DATE,OPEN,HIGH,LOW,CLOSE,X,Mkt.RF,SMB,HML,RMW,CMA,RF,dVIX,dVIX_t1
2021-06-29,15.69,16.31,14.1,16.02,20210629,0,-0.39,-0.29,0.3,0.39,0,0.2599999999999998,0.14000000000000057
2021-06-30,16.18,17.31,15.58,15.83,20210630,0.07,0.14,0.77,0.73,0.63,0,-0.1899999999999995,0.2599999999999998
2021-07-01,15.62,16.01,15.31,15.48,20210701,0.43,0.44,0.43,-0.02,0.33,0,-0.34999999999999964,-0.1899999999999995
2021-07-02,15.53,15.54,14.25,15.07,20210702,0.56,-1.52,-0.73,0.65,-0.11,0,-0.41000000000000014,-0.34999999999999964
2021-07-06,15.77,17.94,15.73,16.44,20210706,-0.28,-1.04,-1.98,0.57,-0.71,0,1.370000000000001,-0.41000000000000014
2021-07-07,16.43,17.64,16.08,16.2,20210707,0.09,-0.85,0.08,1.69,0.33,0,-0.240000000000002,1.370000000000001
2021-07-08,17.74,21.29,17.74,19,20210708,-0.86,-0.01,-0.78,-0.21,-0.03,0,2.8000000000000007,-0.240000000000002
2021-07-09,17.88,18.13,16.08,16.18,20210709,1.25,0.87,1.56,-0.2,0.39,0,-2.8200000000000003,2.8000000000000007
2021-07-12,16.85,17.52,16.14,16.17,20210712,0.23,-0.02,0.58,0.31,-0.28,0,-0.00999999999999801,-2.8200000000000003
2021-07-13,16.39,17.23,15.94,17.12,20210713,-0.56,-1.23,-0.42,0.71,0.15,0,0.9499999999999993,-0.00999999999999801
2021-07-14,17.34,17.51,15.95,16.33,20210714,-0.26,-1.17,0.33,1.92,0.6,0,-0.7900000000000027,0.9499999999999993
2021-07-15,16.7,18.09,16.56,17.01,20210715,-0.38,-0.26,0.79,0.36,-0.07,0,0.6800000000000033,-0.7900000000000027
2021-07-16,16.8,18.7,16.03,18.45,20210716,-0.77,-0.41,-1.25,0.12,-0.82,0,1.4399999999999977,0.6800000000000033
2021-07-19,19.61,25.09,19.27,22.5,20210719,-1.41,0.04,-1.75,-0.39,-1.12,0,4.050000000000001,1.4399999999999977
2021-07-20,20.89,22.97,19.37,19.73,20210720,1.69,0.86,0.16,-0.55,0.35,0,-2.7699999999999996,4.050000000000001
2021-07-21,19.73,19.82,17.81,17.91,20210721,0.95,0.72,0.81,-0.98,0.04,0,-1.8200000000000003,-2.7699999999999996
2021-07-22,17.59,18.45,17.4,17.69,20210722,0.09,-1.58,-1,0.5,-0.37,0,-0.21999999999999886,-1.8200000000000003
2021-07-23,16.98,17.48,16.33,17.2,20210723,0.98,-0.32,-0.46,0.46,-0.35,0,-0.490000000000002,-0.21999999999999886
2021-07-26,18.67,19.39,17.53,17.58,20210726,0.18,0.11,1.33,0.24,0.87,0,0.379999999999999,-0.490000000000002
2021-07-27,18.62,20.44,18.25,19.36,20210727,-0.66,-0.46,0.6,0.46,0.1,0,1.7800000000000011,0.379999999999999
2021-07-28,19.41,19.62,17.52,18.31,20210728,0.27,1.21,-0.65,-1.57,-0.72,0,-1.0500000000000007,1.7800000000000011
2021-07-29,17.91,18.01,17.19,17.7,20210729,0.41,0.22,0.95,0.8,0.54,0,-0.6099999999999994,-1.0500000000000007
2021-07-30,19.69,19.72,17.53,18.24,20210730,-0.65,-0.1,-0.17,0.56,0.4,0,0.5399999999999991,-0.6099999999999994
2021-08-02,18.16,19.87,17.99,19.46,20210802,-0.12,-0.15,-0.41,-0.04,-0.38,0,1.2200000000000024,0.5399999999999991
2021-08-03,19.17,20.44,17.7,18.04,20210803,0.73,-0.38,0.9,0.63,0.26,0,-1.4200000000000017,1.2200000000000024
2021-08-04,18.23,18.9,17.67,17.97,20210804,-0.39,-0.99,-1.55,-0.36,-1.12,0,-0.07000000000000028,-1.4200000000000017
2021-08-05,17.73,17.84,17.23,17.28,20210805,0.74,1.07,-0.1,-1.33,-0.4,0,-0.6899999999999977,-0.07000000000000028
2021-08-06,17.46,17.5,16.14,16.15,20210806,0.09,0.48,1.87,0.58,0.3,0,-1.1300000000000026,-0.6899999999999977
2021-08-09,17.12,17.39,16.59,16.72,20210809,0.01,-0.48,-0.24,-0.61,-0.53,0,0.5700000000000003,-1.1300000000000026
2021-08-10,16.82,17.05,16.34,16.79,20210810,0.06,0.38,1.81,0.74,0.94,0,0.07000000000000028,0.5700000000000003
2021-08-11,16.81,17.09,15.87,16.06,20210811,0.19,0.28,1.44,0.85,0.51,0,-0.7300000000000004,0.07000000000000028
2021-08-12,16.33,16.42,15.49,15.59,20210812,0.24,-0.68,-0.4,-0.02,0.16,0,-0.46999999999999886,-0.7300000000000004
2021-08-13,15.68,15.72,15.19,15.45,20210813,0,-0.96,-0.24,0.74,-0.03,0,-0.14000000000000057,-0.46999999999999886
2021-08-16,17.05,17.71,16.02,16.12,20210816,-0.05,-0.86,0.05,1.63,0.17,0,0.6700000000000017,-0.14000000000000057
2021-08-17,17.31,19.56,16.71,17.91,20210817,-0.8,-0.49,-0.15,-0.31,0.11,0,1.7899999999999991,0.6700000000000017
2021-08-18,17.56,21.64,17.31,21.57,20210818,-0.95,0.08,-0.18,-0.3,-0.66,0,3.66,1.7899999999999991
2021-08-19,23.12,24.74,20.37,21.67,20210819,-0.15,-0.96,-0.8,1.38,-0.48,0,0.10000000000000142,3.66
2021-08-20,22.74,23.9,18.18,18.56,20210820,0.92,0.86,-0.49,-0.38,-0.29,0,-3.110000000000003,0.10000000000000142
2021-08-23,18.83,18.95,16.95,17.15,20210823,1.08,0.74,-0.83,-1.82,-0.06,0,-1.4100000000000001,-3.110000000000003
2021-08-24,16.96,17.51,16.94,17.22,20210824,0.41,0.4,0.38,-0.69,0.06,0,0.07000000000000028,-1.4100000000000001
2021-08-25,17.42,17.5,16.46,16.79,20210825,0.26,0.07,0.34,-0.42,-0.02,0,-0.4299999999999997,0.07000000000000028
2021-08-26,17.46,19.27,17.16,18.84,20210826,-0.65,-0.45,-0.31,-0.02,-0.14,0,2.0500000000000007,-0.4299999999999997
2021-08-27,17.95,18.22,16.11,16.39,20210827,1.07,1.65,0.3,-0.72,0.17,0,-2.4499999999999993,2.0500000000000007
2021-08-30,16.77,16.8,15.98,16.19,20210830,0.35,-0.7,-1.38,0.66,0.13,0,-0.1999999999999993,-2.4499999999999993
2021-08-31,15.98,17.07,15.91,16.48,20210831,-0.13,0.44,-0.05,-0.47,-0.21,0,0.28999999999999915,-0.1999999999999993
2021-09-01,16.06,16.71,15.68,16.11,20210901,0.11,0.39,-0.93,-0.4,-0.36,0,-0.370000000000001,0.28999999999999915
2021-09-02,16.27,16.98,15.73,16.41,20210902,0.36,0.19,-0.02,-0.43,0.61,0,0.3000000000000007,-0.370000000000001
2021-09-03,16.27,17.06,16.08,16.41,20210903,-0.01,-0.55,-0.28,0,-0.27,0,0,0.3000000000000007
2021-09-07,16.94,18.39,16.89,18.14,20210907,-0.36,-0.37,-0.07,-0.6,0.15,0,1.7300000000000004,0
2021-09-08,18.97,19.64,17.78,17.96,20210908,-0.34,-0.72,0.05,0.78,0.16,0,-0.17999999999999972,1.7300000000000004
2021-09-09,19.44,19.54,17.17,18.8,20210909,-0.27,0.24,0.1,-0.78,-0.26,0,0.8399999999999999,-0.17999999999999972
2021-09-10,17.94,21.13,16.99,20.95,20210910,-0.76,-0.03,0.05,0.21,-0.41,0,2.1499999999999986,0.8399999999999999
2021-09-13,19.64,21.18,18.76,19.37,20210913,0.14,0.28,1.32,0.18,0.91,0,-1.5799999999999983,2.1499999999999986
2021-09-14,19.58,20.47,18.39,19.46,20210914,-0.66,-0.69,-0.96,0.37,-0.46,0,0.08999999999999986,-1.5799999999999983
2021-09-15,19.3,20.27,18.01,18.18,20210915,0.88,0.15,0.65,-0.22,0.45,0,-1.2800000000000011,0.08999999999999986
2021-09-16,18.41,19.76,17.65,18.69,20210916,-0.03,-0.11,-0.55,-0.4,-0.5,0,0.5100000000000016,-1.2800000000000011
2021-09-17,18.37,21.51,18.35,20.81,20210917,-0.72,0.99,-0.03,-0.63,-0.51,0,2.1199999999999974,0.5100000000000016
2021-09-20,24.25,28.79,23.9,25.71,20210920,-1.87,-0.56,0.22,0.81,0.22,0,4.900000000000002,2.1199999999999974
2021-09-21,23.41,25.6,21.71,24.36,20210921,0.05,0.27,-0.66,-0.46,-0.31,0,-1.3500000000000014,4.900000000000002
2021-09-22,22.72,23.4,20.75,20.87,20210922,1,0.19,0.54,-0.57,0.46,0,-3.4899999999999984,-1.3500000000000014
2021-09-23,19.91,20.21,18.42,18.63,20210923,1.28,0.46,0.91,-0.98,0.22,0,-2.240000000000002,-3.4899999999999984
2021-09-24,19.33,20.41,17.63,17.75,20210924,0.08,-0.39,0.7,0.62,0.23,0,-0.879999999999999,-2.240000000000002
2021-09-27,17.78,19.32,17.74,18.76,20210927,-0.1,1.73,2.39,-0.27,0.76,0,1.0100000000000016,-0.879999999999999
2021-09-28,19.74,24.82,19.71,23.25,20210928,-2.18,0.01,1.75,0.84,1.07,0,4.489999999999998,1.0100000000000016
2021-09-29,22.07,23.79,21.45,22.56,20210929,0.03,-0.18,0.8,1.15,0.35,0,-0.6900000000000013,4.489999999999998
2021-09-30,21.48,24.71,20.6,23.14,20210930,-1.02,0.06,-0.76,-1.24,-0.34,0,0.5800000000000018,-0.6900000000000013
2021-10-01,24.78,24.89,20.64,21.15,20211001,1.1,0.48,0.51,-0.11,0.6,0,-1.990000000000002,0.5800000000000018
2021-10-04,22.9,24.58,21.88,22.96,20211004,-1.43,0.43,2.33,0.71,1.08,0,1.8100000000000023,-1.990000000000002
2021-10-05,22.92,23.17,20.62,21.3,20211005,1.05,-0.59,-0.08,-0.09,-0.36,0,-1.6600000000000001,1.8100000000000023
2021-10-06,22.95,24.4,20.99,21,20211006,0.33,-1.01,-0.49,0.33,-0.69,0,-0.3000000000000007,-1.6600000000000001
2021-10-07,20.54,20.76,19.07,19.54,20211007,1.01,0.46,-0.16,-0.09,0.06,0,-1.4600000000000009,-0.3000000000000007
2021-10-08,19.46,19.94,18.2,18.77,20211008,-0.27,-0.44,1.13,0.1,0.62,0,-0.7699999999999996,-1.4600000000000009
2021-10-11,19.93,20.45,18.11,20,20211011,-0.72,0.24,-0.26,-0.02,0.3,0,1.2300000000000004,-0.7699999999999996
2021-10-12,20.62,20.81,18.97,19.85,20211012,-0.06,0.56,-0.44,-0.9,-0.25,0,-0.14999999999999858,1.2300000000000004
2021-10-13,20.14,20.23,18.44,18.64,20211013,0.42,-0.1,-1.04,-0.46,-0.73,0,-1.2100000000000009,-0.14999999999999858
2021-10-14,18.01,18.08,16.8,16.86,20211014,1.65,-0.38,-0.28,0.02,-0.12,0,-1.7800000000000011,-1.2100000000000009
2021-10-15,16.64,16.85,15.72,16.3,20211015,0.63,-1.12,0.28,0.4,-0.09,0,-0.5599999999999987,-1.7800000000000011
2021-10-18,17.29,17.93,16.27,16.31,20211018,0.41,-0.4,0.02,0.58,-0.06,0,0.00999999999999801,-0.5599999999999987
2021-10-19,16.09,16.31,15.57,15.7,20211019,0.71,-0.48,-0.22,-0.21,0.12,0,-0.6099999999999994,0.00999999999999801
2021-10-20,15.82,15.89,15.29,15.49,20211020,0.34,0.22,1.18,0.28,0.53,0,-0.20999999999999908,-0.6099999999999994
2021-10-21,16.06,16.11,14.92,15.01,20211021,0.37,0.02,-0.98,0.34,-0.64,0,-0.4800000000000004,-0.20999999999999908
2021-10-22,15.35,16.39,14.84,15.43,20211022,-0.25,0.02,1.02,0.44,0.51,0,0.41999999999999993,-0.4800000000000004
2021-10-25,16.14,16.33,15.1,15.24,20211025,0.58,0.37,-0.16,-0.39,-0.35,0,-0.1899999999999995,0.41999999999999993
2021-10-26,15.02,16.71,14.9,15.98,20211026,0.04,-0.81,-0.32,-0.38,-0.12,0,0.7400000000000002,-0.1899999999999995
2021-10-27,15.79,17.29,15.54,16.98,20211027,-0.76,-0.95,-1.19,0.86,-0.6,0,1,0.7400000000000002
2021-10-28,17.06,17.16,16.23,16.53,20211028,1.14,0.81,-0.47,-0.3,-0.18,0,-0.4499999999999993,1
2021-10-29,17.4,18.06,16.13,16.26,20211029,0.22,0.13,-0.82,0.57,-0.85,0,-0.2699999999999996,-0.4499999999999993
